id,indicator_id,census_tract_id,sub_group_indicator_name,year,value
760,2,292400,median_rent,2018,865
761,2,301100,median_rent,2018,540
762,2,301600,median_rent,2018,645
763,2,805902,median_rent,2018,1118
764,2,806102,median_rent,2018,829
765,2,806900,median_rent,2018,1545
766,2,808400,median_rent,2018,1297
767,2,808600,median_rent,2018,1832
768,2,310500,median_rent,2018,802
769,2,310900,median_rent,2018,776
770,2,843800,median_rent,2018,939
771,2,40201,median_rent,2018,1245
772,2,40202,median_rent,2018,1009
773,2,40401,median_rent,2018,1238
774,2,61901,median_rent,2018,1283
775,2,61902,median_rent,2018,1292
776,2,31501,median_rent,2018,598
777,2,31502,median_rent,2018,744
778,2,40402,median_rent,2018,1169
779,2,70101,median_rent,2018,1323
780,2,63301,median_rent,2018,1211
781,2,63303,median_rent,2018,2481
782,2,63302,median_rent,2018,1372
783,2,70102,median_rent,2018,1287
784,2,70103,median_rent,2018,1298
785,2,80201,median_rent,2018,1498
786,2,80202,median_rent,2018,1380
787,2,81201,median_rent,2018,1765
788,2,81202,median_rent,2018,1496
789,2,81401,median_rent,2018,1821
790,2,81402,median_rent,2018,2143
